sample	aliquot	type	injection	replicate	batch	order	datetime	compound	rt	area	compound_is	rt_is	area_is
pr01_example_aac_174	pr01_example_aac_174_a1	sample	1	a	1	47	2015-03-06 03:52:00	PGE2	4.893	48024.0	d9-PGE2	4.8389999999999995	86310.0
pr01_example_aac_174	pr01_example_aac_174_a1	sample	1	a	1	47	2015-03-06 03:52:00	PGE3	4.138999999999999	2016316.0	d9-PGE2	4.8389999999999995	86310.0
pr01_example_aac_078	pr01_example_aac_078_a1	sample	1	a	1	48	2015-03-06 04:07:00	PGE1	5.081	3872.0	d4-PGE1	5.072	267950.0
pr01_example_aac_078	pr01_example_aac_078_a1	sample	1	a	1	48	2015-03-06 04:07:00	PGE2	4.885	69439.0	d9-PGE2	4.834	55597.0
pr01_example_aac_078	pr01_example_aac_078_a1	sample	1	a	1	48	2015-03-06 04:07:00	PGE3	4.131	724530.0	d9-PGE2	4.834	55597.0
pr01_example_aac_137	pr01_example_aac_137_a1	sample	1	a	1	49	2015-03-06 04:21:00	PGE1	5.0969999999999995	920.0	d4-PGE1	5.083	353086.0
pr01_example_aac_137	pr01_example_aac_137_a1	sample	1	a	1	49	2015-03-06 04:21:00	PGE2	4.899	25885.0	d9-PGE2	4.843999999999999	76223.0
pr01_example_aac_137	pr01_example_aac_137_a1	sample	1	a	1	49	2015-03-06 04:21:00	PGE3	4.143	55756.0	d9-PGE2	4.843999999999999	76223.0
pr01_example_aac_057	pr01_example_aac_057_a1	sample	1	a	1	50	2015-03-06 04:35:00	PGE1	5.0889999999999995	1812.0	d4-PGE1	5.079	281538.0
pr01_example_aac_057	pr01_example_aac_057_a1	sample	1	a	1	50	2015-03-06 04:35:00	PGE2	4.895	56131.0	d9-PGE2	4.842	57710.0
pr01_example_aac_057	pr01_example_aac_057_a1	sample	1	a	1	50	2015-03-06 04:35:00	PGE3	4.138999999999999	276754.0	d9-PGE2	4.842	57710.0
pr01_example_aac_193	pr01_example_aac_193_a1	sample	1	a	1	51	2015-03-06 04:50:00	PGE1	5.0489999999999995	2066.0	d4-PGE1	5.077	273557.0
pr01_example_aac_193	pr01_example_aac_193_a1	sample	1	a	1	51	2015-03-06 04:50:00	PGE2	4.896	28525.0	d9-PGE2	4.843	52822.0
pr01_example_aac_193	pr01_example_aac_193_a1	sample	1	a	1	51	2015-03-06 04:50:00	PGE3	4.137	3293959.0	d9-PGE2	4.843	52822.0
pr01_example_aac_131	pr01_example_aac_131_b1	sample	1	b	1	52	2015-03-06 05:04:00	PGE1	5.0889999999999995	5801.0	d4-PGE1	5.08	343674.0
pr01_example_aac_131	pr01_example_aac_131_b1	sample	1	b	1	52	2015-03-06 05:04:00	PGE2	4.894	65920.0	d9-PGE2	4.84	72175.0
pr01_example_aac_131	pr01_example_aac_131_b1	sample	1	b	1	52	2015-03-06 05:04:00	PGE3	4.133	245060.0	d9-PGE2	4.84	72175.0
pr01_example_aac_0001	pr01_example_aac_0001qc_d2	qc	2	d	1	53	2015-03-06 05:18:00	PGE1	5.0889999999999995	1180.0	d4-PGE1	5.077	282061.0
pr01_example_aac_0001	pr01_example_aac_0001qc_d2	qc	2	d	1	53	2015-03-06 05:18:00	PGE2	4.894	44784.0	d9-PGE2	4.843	58507.0
pr01_example_aac_0001	pr01_example_aac_0001qc_d2	qc	2	d	1	53	2015-03-06 05:18:00	PGE3	4.138999999999999	897853.0	d9-PGE2	4.843	58507.0
pr01_example_aac_166	pr01_example_aac_166_a1	sample	1	a	1	54	2015-03-06 05:33:00	PGE1	5.0889999999999995	1935.0	d4-PGE1	5.071000000000001	396402.0
pr01_example_aac_166	pr01_example_aac_166_a1	sample	1	a	1	54	2015-03-06 05:33:00	PGE2	4.887	29492.0	d9-PGE2	4.834	84827.0
pr01_example_aac_166	pr01_example_aac_166_a1	sample	1	a	1	54	2015-03-06 05:33:00	PGE3	4.129	1775367.0	d9-PGE2	4.834	84827.0
pr01_example_aac_088	pr01_example_aac_088_a1	sample	1	a	1	55	2015-03-06 05:47:00	PGE1	5.093999999999999	1341.0	d4-PGE1	5.0760000000000005	306804.0
pr01_example_aac_088	pr01_example_aac_088_a1	sample	1	a	1	55	2015-03-06 05:47:00	PGE2	4.89	46301.0	d9-PGE2	4.835	69335.0
